Company Name,Ticker,Type,Stock Sector ,Industry Name ,Exchange ,FreeTrade,AJ Bell,Income Statement Investing,Balance Sheet Investing,Cash Flow Investing,Dividends Investing,Ratios Investing,Income Statement MorningStar,Balance Sheet MorningStar,Cash Flow MorningStar,Dividends MorningStar,Ratios MorningStar
Evgen Pharma PLC,EVG,Stock,Healthcare,Biotechnology,LSE,No,Yes,https://uk.investing.com/equities/evgen-pharma-plc-income-statement,https://uk.investing.com/equities/evgen-pharma-plc-balance-sheet,https://uk.investing.com/equities/evgen-pharma-plc-cash-flow,https://uk.investing.com/equities/evgen-pharma-plc-dividends,https://uk.investing.com/equities/evgen-pharma-plc-ratios,,,,,
EVRAZ PLC,EVRE,Stock,Basic Materials,Steel,LSE,No,Yes,https://uk.investing.com/equities/evraz-income-statement,https://uk.investing.com/equities/evraz-balance-sheet,https://uk.investing.com/equities/evraz-cash-flow,https://uk.investing.com/equities/evraz-dividends,https://uk.investing.com/equities/evraz-ratios,,,,,
Exillon Energy PLC,EXIL,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,https://uk.investing.com/equities/exillon-energy-income-statement,https://uk.investing.com/equities/exillon-energy-balance-sheet,https://uk.investing.com/equities/exillon-energy-cash-flow,https://uk.investing.com/equities/exillon-energy-dividends,https://uk.investing.com/equities/exillon-energy-ratios,,,,,
Experian PLC,EXPN,Stock,Industrials,Consulting Services,LSE,No,Yes,https://uk.investing.com/equities/experian-ord-usd0-income-statement,https://uk.investing.com/equities/experian-ord-usd0-balance-sheet,https://uk.investing.com/equities/experian-ord-usd0-cash-flow,https://uk.investing.com/equities/experian-ord-usd0-dividends,https://uk.investing.com/equities/experian-ord-usd0-ratios,,,,,
EZZ Steel Co SAE GDR,,Stock,Basic Materials,Steel,LSE,No,Yes,,,,,N/A,,,,,
Falanx Group Ltd,FLXFA,Stock,Technology,Software - Infrastructure,LSE,No,Yes,https://uk.investing.com/equities/falanx-income-statement,https://uk.investing.com/equities/falanx-balance-sheet,https://uk.investing.com/equities/falanx-cash-flow,https://uk.investing.com/equities/falanx-dividends,https://uk.investing.com/equities/falanx-ratios,,,,,
Fandango Holdings PLC,FHP,Stock,Financial Services,Shell Companies,LSE,No,Yes,https://uk.investing.com/equities/fandango-income-statement,https://uk.investing.com/equities/fandango-balance-sheet,https://uk.investing.com/equities/fandango-cash-flow,https://uk.investing.com/equities/fandango-dividends,https://uk.investing.com/equities/fandango-ratios,,,,,
Far Eastern New Century Corp GDR,,Stock,Consumer Cyclical,Textile Manufacturing,LSE,No,Yes,,,,,N/A,,,,,
Faron Pharmaceuticals Oy,FARN,Stock,Healthcare,Biotechnology,LSE,No,Yes,https://uk.investing.com/equities/faron-pharmaceuticals-oy-income-statement,https://uk.investing.com/equities/faron-pharmaceuticals-oy-balance-sheet,https://uk.investing.com/equities/faron-pharmaceuticals-oy-cash-flow,https://uk.investing.com/equities/faron-pharmaceuticals-oy-dividends,https://uk.investing.com/equities/faron-pharmaceuticals-oy-ratios,,,,,
FastJet PLC,,Stock,Industrials,Airlines,LSE,No,Yes,,,,,N/A,,,,,
FDM Group (Holdings) PLC,FDM,Stock,Technology,Information Technology Services,LSE,No,Yes,https://uk.investing.com/equities/fdm-group-h-income-statement,https://uk.investing.com/equities/fdm-group-h-balance-sheet,https://uk.investing.com/equities/fdm-group-h-cash-flow,https://uk.investing.com/equities/fdm-group-h-dividends,https://uk.investing.com/equities/fdm-group-h-ratios,,,,,
Federal Grid Co of Unified Energy System PJSC GDR,,Stock,Utilities,Utilities - Regulated Electric,LSE,No,Yes,,,,,N/A,,,,,
Feedback PLC,FDBK,Stock,Healthcare,Health Information Services,LSE,No,Yes,https://uk.investing.com/equities/feedback-plc-income-statement,https://uk.investing.com/equities/feedback-plc-balance-sheet,https://uk.investing.com/equities/feedback-plc-cash-flow,https://uk.investing.com/equities/feedback-plc-dividends,https://uk.investing.com/equities/feedback-plc-ratios,,,,,
Ferguson PLC,FERG,Stock,Industrials,Industrial Distribution,LSE,No,Yes,https://uk.investing.com/equities/wolseley-income-statement,https://uk.investing.com/equities/wolseley-balance-sheet,https://uk.investing.com/equities/wolseley-cash-flow,https://uk.investing.com/equities/wolseley-dividends,https://uk.investing.com/equities/wolseley-ratios,,,,,
Ferrexpo PLC,FXPO,Stock,Basic Materials,Steel,LSE,No,Yes,https://uk.investing.com/equities/ferrexpo-income-statement,https://uk.investing.com/equities/ferrexpo-balance-sheet,https://uk.investing.com/equities/ferrexpo-cash-flow,https://uk.investing.com/equities/ferrexpo-dividends,https://uk.investing.com/equities/ferrexpo-ratios,,,,,
Ferro-Alloy Resources Ltd Ordinary Shares,FARF,Stock,Basic Materials,Other Industrial Metals & Mining,LSE,No,Yes,https://uk.investing.com/equities/ferro-alloy-income-statement,https://uk.investing.com/equities/ferro-alloy-balance-sheet,https://uk.investing.com/equities/ferro-alloy-cash-flow,https://uk.investing.com/equities/ferro-alloy-dividends,https://uk.investing.com/equities/ferro-alloy-ratios,,,,,
Fevertree Drinks PLC,FEVR,Stock,Consumer Defensive,Beverages - Non-Alcoholic,LSE,No,Yes,https://uk.investing.com/equities/fevertree-drinks-plc-income-statement,https://uk.investing.com/equities/fevertree-drinks-plc-balance-sheet,https://uk.investing.com/equities/fevertree-drinks-plc-cash-flow,https://uk.investing.com/equities/fevertree-drinks-plc-dividends,https://uk.investing.com/equities/fevertree-drinks-plc-ratios,,,,,
FIH Group PLC,FIH,Stock,Industrials,Conglomerates,LSE,No,Yes,https://uk.investing.com/equities/falkland-islands-holdings-plc-income-statement,https://uk.investing.com/equities/falkland-islands-holdings-plc-balance-sheet,https://uk.investing.com/equities/falkland-islands-holdings-plc-cash-flow,https://uk.investing.com/equities/falkland-islands-holdings-plc-dividends,https://uk.investing.com/equities/falkland-islands-holdings-plc-ratios,,,,,
Filta Group Holdings PLC,FLTA,Stock,Industrials,Specialty Business Services,LSE,No,Yes,https://uk.investing.com/equities/filta-group-holdings-plc-income-statement,https://uk.investing.com/equities/filta-group-holdings-plc-balance-sheet,https://uk.investing.com/equities/filta-group-holdings-plc-cash-flow,https://uk.investing.com/equities/filta-group-holdings-plc-dividends,https://uk.investing.com/equities/filta-group-holdings-plc-ratios,,,,,
Filtronic PLC,FTC,Stock,Technology,Communication Equipment,LSE,No,Yes,https://uk.investing.com/equities/filtronic-plc-income-statement,https://uk.investing.com/equities/filtronic-plc-balance-sheet,https://uk.investing.com/equities/filtronic-plc-cash-flow,https://uk.investing.com/equities/filtronic-plc-dividends,https://uk.investing.com/equities/filtronic-plc-ratios,,,,,
Finablr PLC,FINF,Stock,Technology,Software - Infrastructure,LSE,No,Yes,https://uk.investing.com/equities/finablr-income-statement,https://uk.investing.com/equities/finablr-balance-sheet,https://uk.investing.com/equities/finablr-cash-flow,https://uk.investing.com/equities/finablr-dividends,https://uk.investing.com/equities/finablr-ratios,,,,,
FinnCap Group PLC Ordinary Shares,FCAP,Stock,Financial Services,Capital Markets,LSE,No,Yes,https://uk.investing.com/equities/finncap-group-income-statement,https://uk.investing.com/equities/finncap-group-balance-sheet,https://uk.investing.com/equities/finncap-group-cash-flow,https://uk.investing.com/equities/finncap-group-dividends,https://uk.investing.com/equities/finncap-group-ratios,,,,,
Finsbury Food Group PLC,FIF,Stock,Consumer Defensive,Packaged Foods,LSE,No,Yes,https://uk.investing.com/equities/finsbury-food-group-plc-income-statement,https://uk.investing.com/equities/finsbury-food-group-plc-balance-sheet,https://uk.investing.com/equities/finsbury-food-group-plc-cash-flow,https://uk.investing.com/equities/finsbury-food-group-plc-dividends,https://uk.investing.com/equities/finsbury-food-group-plc-ratios,,,,,
FireAngel Safety Technology Group PLC,FA,Stock,Industrials,Security & Protection Services,LSE,No,Yes,https://uk.investing.com/equities/sprue-aegis-income-statement,https://uk.investing.com/equities/sprue-aegis-balance-sheet,https://uk.investing.com/equities/sprue-aegis-cash-flow,https://uk.investing.com/equities/sprue-aegis-dividends,https://uk.investing.com/equities/sprue-aegis-ratios,,,,,
First Derivatives PLC,FDPF,Stock,Technology,Information Technology Services,LSE,No,Yes,https://uk.investing.com/equities/first-derivatives-plc-income-statement,https://uk.investing.com/equities/first-derivatives-plc-balance-sheet,https://uk.investing.com/equities/first-derivatives-plc-cash-flow,https://uk.investing.com/equities/first-derivatives-plc-dividends,https://uk.investing.com/equities/first-derivatives-plc-ratios,,,,,
First Property Group PLC,FSTP,Stock,Real Estate,Real Estate Services,LSE,No,Yes,https://uk.investing.com/equities/first-property-group-income-statement,https://uk.investing.com/equities/first-property-group-balance-sheet,https://uk.investing.com/equities/first-property-group-cash-flow,https://uk.investing.com/equities/first-property-group-dividends,https://uk.investing.com/equities/first-property-group-ratios,,,,,
FirstGroup PLC,FGP,Stock,Industrials,Railroads,LSE,Yes,Yes,https://uk.investing.com/equities/firstgroup-income-statement,https://uk.investing.com/equities/firstgroup-balance-sheet,https://uk.investing.com/equities/firstgroup-cash-flow,https://uk.investing.com/equities/firstgroup-dividends,https://uk.investing.com/equities/firstgroup-ratios,,,,,
Fisher (James) & Sons PLC,FSJ,Stock,Industrials,Specialty Business Services,LSE,No,Yes,https://uk.investing.com/equities/james-fisher-and-sons-income-statement,https://uk.investing.com/equities/james-fisher-and-sons-balance-sheet,https://uk.investing.com/equities/james-fisher-and-sons-cash-flow,https://uk.investing.com/equities/james-fisher-and-sons-dividends,https://uk.investing.com/equities/james-fisher-and-sons-ratios,,,,,
Fishguard & Rosslare Railways & Harbours Co 3.5% Guaranteed Pfd Shs,,Stock,Industrials,Railroads,LSE,No,Yes,,,,,,,,,,
Fiske PLC,,Stock,Financial Services,Capital Markets,LSE,No,Yes,,,,,,,,,,
Fletcher King PLC,FCHK,Stock,Real Estate,Real Estate Services,LSE,No,Yes,https://uk.investing.com/equities/fletcher-king-plc-income-statement,https://uk.investing.com/equities/fletcher-king-plc-balance-sheet,https://uk.investing.com/equities/fletcher-king-plc-cash-flow,https://uk.investing.com/equities/fletcher-king-plc-dividends,https://uk.investing.com/equities/fletcher-king-plc-ratios,,,,,
Flowtech Fluidpower PLC,FLOL,Stock,Industrials,Industrial Distribution,LSE,No,Yes,https://uk.investing.com/equities/flowtech-fluidpower-plc-income-statement,https://uk.investing.com/equities/flowtech-fluidpower-plc-balance-sheet,https://uk.investing.com/equities/flowtech-fluidpower-plc-cash-flow,https://uk.investing.com/equities/flowtech-fluidpower-plc-dividends,https://uk.investing.com/equities/flowtech-fluidpower-plc-ratios,,,,,
Focusrite PLC,TUNE,Stock,Consumer Cyclical,Leisure,LSE,No,Yes,https://uk.investing.com/equities/focusrite-plc-income-statement,https://uk.investing.com/equities/focusrite-plc-balance-sheet,https://uk.investing.com/equities/focusrite-plc-cash-flow,https://uk.investing.com/equities/focusrite-plc-dividends,https://uk.investing.com/equities/focusrite-plc-ratios,,,,,
Forterra PLC,FORT,Stock,Basic Materials,Building Materials,LSE,No,Yes,https://uk.investing.com/equities/forterra-plc-income-statement,https://uk.investing.com/equities/forterra-plc-balance-sheet,https://uk.investing.com/equities/forterra-plc-cash-flow,https://uk.investing.com/equities/forterra-plc-dividends,https://uk.investing.com/equities/forterra-plc-ratios,,,,,
Fox Marble Holdings PLC,FOX,Stock,Basic Materials,Other Industrial Metals & Mining,LSE,No,Yes,https://uk.investing.com/equities/fox-marble-holdings-plc-income-statement,https://uk.investing.com/equities/fox-marble-holdings-plc-balance-sheet,https://uk.investing.com/equities/fox-marble-holdings-plc-cash-flow,https://uk.investing.com/equities/fox-marble-holdings-plc-dividends,https://uk.investing.com/equities/fox-marble-holdings-plc-ratios,,,,,
Foxtons Group PLC,FOXT,Stock,Real Estate,Real Estate Services,LSE,No,Yes,https://uk.investing.com/equities/foxtons-income-statement,https://uk.investing.com/equities/foxtons-balance-sheet,https://uk.investing.com/equities/foxtons-cash-flow,https://uk.investing.com/equities/foxtons-dividends,https://uk.investing.com/equities/foxtons-ratios,,,,,
Fragrant Prosperity Holdings Ltd,,Stock,Financial Services,Shell Companies,LSE,No,Yes,,,,,,,,,,
Franchise Brands PLC,FRAN,Stock,Industrials,Specialty Business Services,LSE,No,Yes,https://uk.investing.com/equities/franchise-brands-plc-income-statement,https://uk.investing.com/equities/franchise-brands-plc-balance-sheet,https://uk.investing.com/equities/franchise-brands-plc-cash-flow,https://uk.investing.com/equities/franchise-brands-plc-dividends,https://uk.investing.com/equities/franchise-brands-plc-ratios,,,,,
Frasers Group PLC,FRAS,Stock,Consumer Cyclical,Specialty Retail,LSE,No,Yes,https://uk.investing.com/equities/sports-direct-income-statement,https://uk.investing.com/equities/sports-direct-balance-sheet,https://uk.investing.com/equities/sports-direct-cash-flow,https://uk.investing.com/equities/sports-direct-dividends,https://uk.investing.com/equities/sports-direct-ratios,,,,,
French Connection Group PLC,FCCN,Stock,Consumer Cyclical,Apparel Retail,LSE,No,Yes,https://uk.investing.com/equities/french-connection-group-plc-income-statement,https://uk.investing.com/equities/french-connection-group-plc-balance-sheet,https://uk.investing.com/equities/french-connection-group-plc-cash-flow,https://uk.investing.com/equities/french-connection-group-plc-dividends,https://uk.investing.com/equities/french-connection-group-plc-ratios,,,,,
Frenkel Topping Group PLC,FEN,Stock,Financial Services,Asset Management,LSE,No,Yes,https://uk.investing.com/equities/frenkel-topping-group-plc-income-statement,https://uk.investing.com/equities/frenkel-topping-group-plc-balance-sheet,https://uk.investing.com/equities/frenkel-topping-group-plc-cash-flow,https://uk.investing.com/equities/frenkel-topping-group-plc-dividends,https://uk.investing.com/equities/frenkel-topping-group-plc-ratios,,,,,
Fresnillo PLC,FRES,Stock,Basic Materials,Other Precious Metals & Mining,LSE,No,Yes,https://uk.investing.com/equities/fresnillo-income-statement,https://uk.investing.com/equities/fresnillo-balance-sheet,https://uk.investing.com/equities/fresnillo-cash-flow,https://uk.investing.com/equities/fresnillo-dividends,https://uk.investing.com/equities/fresnillo-ratios,,,,,
Frontier Developments PLC,FDEV,Stock,Communication Services,Electronic Gaming & Multimedia,LSE,No,Yes,https://uk.investing.com/equities/frontier-de-income-statement,https://uk.investing.com/equities/frontier-de-balance-sheet,https://uk.investing.com/equities/frontier-de-cash-flow,https://uk.investing.com/equities/frontier-de-dividends,https://uk.investing.com/equities/frontier-de-ratios,,,,,
Frontier IP Group PLC,FIPP,Stock,Financial Services,Asset Management,LSE,No,Yes,https://uk.investing.com/equities/frontier-ip-group-plc-income-statement,https://uk.investing.com/equities/frontier-ip-group-plc-balance-sheet,https://uk.investing.com/equities/frontier-ip-group-plc-cash-flow,https://uk.investing.com/equities/frontier-ip-group-plc-dividends,https://uk.investing.com/equities/frontier-ip-group-plc-ratios,,,,,
FRP Advisory Group PLC Ordinary Shares,FRP,Stock,Financial Services,Capital Markets,LSE,No,Yes,https://uk.investing.com/equities/frontier-ip-group-plc-ratios,https://uk.investing.com/equities/frp-advisory-group-plc-balance-sheet,https://uk.investing.com/equities/frp-advisory-group-plc-cash-flow,https://uk.investing.com/equities/frp-advisory-group-plc-dividends,https://uk.investing.com/equities/frp-advisory-group-plc-ratios,,,,,
Fulcrum Utility Services Ltd,FRCM,Stock,Utilities,Utilities - Regulated Gas,LSE,No,Yes,https://uk.investing.com/equities/fulcrum-utility-services-income-statement,https://uk.investing.com/equities/fulcrum-utility-services-balance-sheet,https://uk.investing.com/equities/fulcrum-utility-services-cash-flow,https://uk.investing.com/equities/fulcrum-utility-services-dividends,https://uk.investing.com/equities/fulcrum-utility-services-ratios,,,,,
Fulham Shore (The) PLC,FULH,Stock,Consumer Cyclical,Restaurants,LSE,No,Yes,https://uk.investing.com/equities/fulham-shore-plc-income-statement,https://uk.investing.com/equities/fulham-shore-plc-balance-sheet,https://uk.investing.com/equities/fulham-shore-plc-cash-flow,https://uk.investing.com/equities/fulham-shore-plc-dividends,https://uk.investing.com/equities/fulham-shore-plc-ratios,,,,,
